Transcript	Intron	5' Splice Site Score	3' Splice Site Score	Intron Length	
CNAG_05152T0	0	6.30031203365	11.6732058065	63	
CNAG_05152T0	1	6.00911680912	12.2573327907	67	
CNAG_05152T0	2	7.11024284358	10.1204721205	56	
CNAG_05152T0	3	7.1582688916	13.3332247999	69	
CNAG_05152T0	4	7.40263193597	10.8680504681	57	
CNAG_05152T0	5	6.94331840999	10.3117623118	55	
CNAG_05152T0	6	6.63074209741	13.0138108805	63	
CNAG_05152T0	7	6.43169176503	11.2093881427	51	
CNAG_05152T0	8	6.08530728531	12.9727309727	54	
CNAG_05152T0	9	6.44216524217	13.0203771537	56	
CNAG_05152T0	10	5.80371727038	13.3744132411	52	
CNAG_05152T0	11	5.80371727038	13.3249219916	54	
CNAG_05152T0	12	7.42867996201	13.7648622982	45	
CNAG_05152T0	13	4.59758513092	13.7516212183	55	
CNAG_05152T0	14	6.42279202279	13.8482159815	60	
CNAG_05152T0	15	4.93197666531	11.5702618369	54	
CNAG_05152T0	16	5.8475647809	11.3688237688	52	
CNAG_05152T0	17	6.41161307828	12.8915479582	51	
CNAG_05152T0	18	5.05033238367	13.3889567223	50	
CNAG_05152T0	19	5.01701261701	8.52280558947	49	
CNAG_05152T0	20	5.51154524488	13.9170804504	54	
CNAG_03441T0	0	4.88975715642	11.7042463709	59	
CNAG_05159T0	0	5.05033238367	13.0831637498	54	
CNAG_05159T0	1	6.32234432234	11.4056166056	68	
CNAG_05158T0	0	6.6024691358	11.3254103921	52	
CNAG_05158T0	1	6.55004748338	10.874291141	51	
CNAG_05158T0	2	5.46975986976	10.869027269	48	
CNAG_05158T0	3	5.22414869082	12.8703296703	57	
CNAG_05158T0	4	8.26498439832	11.3890652557	59	
CNAG_03440T0	0	6.84764618098	10.8770587437	64	
CNAG_03440T0	1	6.87857821191	11.4917378917	53	
CNAG_03443T0	0	5.51154524488	12.777045177	99	
CNAG_03443T0	1	5.30527743861	13.3766924434	57	
CNAG_03442T0	0	5.46932573599	13.2889974223	50	
CNAG_03442T0	1	5.92967032967	11.6055894723	66	
CNAG_03442T0	2	7.38499525166	10.734662868	58	
CNAG_03442T0	3	6.02995522996	11.4106091439	65	
CNAG_03946T0	0	8.01248134581	13.3317053317	71	
CNAG_03946T0	1	5.3514041514	9.53482566816	83	
CNAG_03946T0	2	5.80371727038	12.6036630037	140	
CNAG_03946T0	3	7.33810880478	9.41858635192	52	
CNAG_03946T0	4	6.57207977208	9.4555962556	54	
CNAG_03946T0	5	4.93197666531	13.7662189662	52	
CNAG_01502T0	0	7.02992809659	12.3342830009	67	
CNAG_01502T0	1	5.61052774386	11.030633564	54	
CNAG_01502T0	2	5.75802469136	13.7233482567	65	
CNAG_01502T0	3	6.76152489486	12.9781033781	52	
CNAG_01502T0	4	6.67361280695	13.0349749016	57	
CNAG_01502T0	5	5.22414869082	13.0369827703	54	
CNAG_01502T0	6	5.17715371049	12.9715913716	50	
CNAG_01502T0	7	6.4741283408	11.2518247185	60	
CNAG_01502T0	8	5.8475647809	11.8088726089	73	
CNAG_01502T0	9	5.78005698006	12.8198073531	72	
CNAG_04751T0	0	6.4741283408	10.9459774793	52	
CNAG_04751T0	1	4.59758513092	13.1401438068	49	
CNAG_04752T0	0	6.4741283408	12.8294125627	57	
CNAG_04752T0	1	6.73884140551	13.3986161986	50	
CNAG_04752T0	2	6.37747931081	11.8164699498	50	
CNAG_04752T0	3	6.57207977208	9.64325057658	49	
CNAG_04752T0	4	6.88031474698	12.0910595577	50	
CNAG_04752T0	5	6.8380952381	12.4524216524	47	
CNAG_01501T0	0	5.88484601818	13.0612399946	57	
CNAG_01501T0	1	6.15265228599	10.6669380003	41	
CNAG_01501T0	2	6.34839234839	11.055324922	51	
CNAG_01501T0	3	6.82496269163	11.3761497761	47	
CNAG_01501T0	4	8.73444580111	11.377343644	59	
CNAG_01501T0	5	7.28378781712	9.28465608466	53	
CNAG_01501T0	6	6.55525708859	12.6048568715	56	
CNAG_01501T0	7	5.07236467236	10.2989553656	63	
CNAG_01501T0	8	6.40553520554	13.3982363316	52	
CNAG_04026T0	0	5.67689594356	11.9318409985	51	
CNAG_04026T0	1	5.40675620676	13.3435354769	44	
CNAG_04026T0	2	6.56225749559	11.0636277303	54	
CNAG_04026T0	3	5.01701261701	10.6891873559	56	
CNAG_04026T0	4	6.37747931081	12.9104327771	51	
CNAG_04026T0	5	5.61611721612	12.8671822005	48	
CNAG_04026T0	6	6.85839099172	10.904029304	51	
CNAG_04026T0	7	4.93197666531	10.805046805	52	
CNAG_04026T0	8	6.77655677656	13.8475647809	55	
CNAG_04026T0	9	5.22414869082	13.1973951974	53	
CNAG_04026T0	10	4.59758513092	12.9652421652	51	
CNAG_04026T0	11	7.00800434134	13.3950888618	51	
CNAG_04026T0	12	9.26457739791	11.1547958215	53	
CNAG_04026T0	13	6.79913173247	13.3686067019	57	
CNAG_04027T0	0	5.51154524488	13.1862162529	63	
CNAG_04756T0	0	5.88484601818	12.8466151133	62	
CNAG_04756T0	1	7.75390042057	12.984344051	53	
CNAG_04025T0	0	4.88975715642	12.6624338624	60	
CNAG_04025T0	1	6.2208655542	12.1667073667	59	
CNAG_04025T0	2	6.2208655542	11.3751187085	50	
CNAG_04025T0	3	5.80371727038	13.1648351648	59	
CNAG_04028T0	0	4.59758513092	10.9539004206	92	
CNAG_04028T0	1	6.61511328178	11.2894315561	54	
CNAG_04028T0	2	6.71973951974	11.6787410121	51	
CNAG_04028T0	3	6.60138380138	9.91914258581	56	
CNAG_04028T0	4	6.03554470221	9.24552977886	55	
CNAG_04028T0	5	5.55636955637	12.5781033781	55	
CNAG_04028T0	6	6.60138380138	10.772975173	61	
CNAG_04028T0	7	7.4919006919	11.3840184507	75	
CNAG_04029T0	0	5.40675620676	12.2447971781	56	
CNAG_04029T0	1	6.32234432234	12.2513091846	53	
CNAG_04029T0	2	7.44935558269	11.5771537105	60	
CNAG_04029T0	3	7.18095238095	11.2078686745	55	
CNAG_04029T0	4	5.93097273097	10.2907610908	62	
CNAG_04029T0	5	5.89564509565	13.3919956587	79	
CNAG_04029T0	6	6.06327499661	13.6521503188	61	
CNAG_04152T0	0	6.00911680912	13.0831637498	59	
CNAG_04152T0	1	7.1582688916	10.834622168	54	
CNAG_04152T0	2	7.44105277439	10.6037172704	59	
CNAG_04152T0	3	9.05168905169	11.1614706281	54	
CNAG_04152T0	4	6.40444987112	13.6421109754	57	
CNAG_04152T0	5	5.05033238367	14.0625695292	89	
CNAG_04152T0	6	6.56931216931	12.6530999864	75	
CNAG_04153T0	0	6.40444987112	13.0077330077	73	
CNAG_04153T0	1	6.48704382038	11.6199701533	89	
CNAG_04150T0	0	6.31018857686	10.3347714014	116	
CNAG_04150T0	1	7.93601953602	11.0429521096	61	
CNAG_04150T0	2	6.69564509565	13.0291140958	57	
CNAG_04151T0	0	6.46419753086	12.688970289	54	
CNAG_04151T0	1	5.69892823226	13.7445665446	57	
CNAG_04151T0	2	4.59758513092	10.6956450956	48	
CNAG_04151T0	3	4.97088590422	12.3746031746	46	
CNAG_04151T0	4	5.05033238367	11.0552706553	47	
CNAG_04151T0	5	5.75802469136	13.3163478497	68	
CNAG_04151T0	6	5.01701261701	11.3844525845	57	
CNAG_04151T0	7	6.38241758242	12.3808981142	69	
CNAG_04151T0	8	5.46932573599	13.5621218288	74	
CNAG_04151T0	9	5.36453669787	13.4122914123	60	
CNAG_04151T0	10	6.56898656899	13.8882648216	56	
CNAG_04151T0	11	5.97004477004	13.8156016823	58	
CNAG_04151T0	12	5.01701261701	11.2522045855	56	
CNAG_04156T0	0	6.69770723104	10.834622168	51	
CNAG_04156T0	1	7.98171211505	13.1927825261	54	
CNAG_04157T0	0	7.40263193597	12.4819427486	68	
CNAG_04157T0	1	6.30031203365	12.9994301994	73	
CNAG_04157T0	2	5.69892823226	12.9545516212	51	
CNAG_04157T0	3	5.40675620676	13.1475240809	56	
CNAG_04157T0	4	6.42811016144	13.8889160222	55	
CNAG_04154T0	0	5.46932573599	13.4999864333	71	
CNAG_04154T0	1	6.26699226699	11.238692172	61	
CNAG_04154T0	2	5.38472391806	12.0916564917	55	
CNAG_04155T0	0	5.95050875051	13.0304164971	61	
CNAG_04155T0	1	6.86050739384	10.9587844255	63	
CNAG_04155T0	2	6.63568036901	10.9229683896	64	
CNAG_04155T0	3	5.98941798942	12.6589607923	74	
CNAG_04408T0	0	4.93197666531	12.3685795686	56	
CNAG_04408T0	1	5.67689594356	12.8739112739	42	
CNAG_04408T0	2	5.80371727038	13.1596798263	48	
CNAG_04408T0	3	5.80415140415	10.2282458282	55	
CNAG_04408T0	4	6.42811016144	11.9989146656	69	
CNAG_04409T0	0	6.76250169584	11.7286663953	61	
CNAG_04158T0	0	6.2208655542	13.4519603853	53	
CNAG_04158T0	1	6.31018857686	11.2454755121	61	
CNAG_04158T0	2	8.32440645774	13.4519603853	56	
CNAG_04158T0	3	6.50923890924	12.9270383937	63	
CNAG_04158T0	4	7.08967575634	13.1614706281	60	
CNAG_04158T0	5	7.4638990639	12.474671008	56	
CNAG_04158T0	6	6.84764618098	12.7021028354	57	
CNAG_04158T0	7	5.75802469136	13.9601682268	51	
CNAG_04158T0	8	6.1397368064	13.398344865	55	
CNAG_04158T0	9	5.67689594356	12.0837335504	49	
CNAG_04158T0	10	6.30031203365	12.9570478904	55	
CNAG_04158T0	11	7.25969339303	13.2154660155	51	
CNAG_04159T0	0	5.30527743861	11.2376068376	51	
CNAG_04159T0	1	5.40675620676	11.0379595713	41	
CNAG_04159T0	2	6.15265228599	13.7735992403	49	
CNAG_04159T0	3	5.38472391806	12.624989825	58	
CNAG_04159T0	4	7.17856464523	12.3709130376	53	
CNAG_04159T0	5	6.01226427893	12.5286121286	66	
CNAG_00383T0	0	5.82618369285	10.8128069461	66	
CNAG_00383T0	1	5.46975986976	10.2281915615	53	
CNAG_00383T0	2	8.95802469136	13.0079500746	50	
CNAG_00383T0	3	6.47521367521	12.8263736264	49	
CNAG_00383T0	4	6.02995522996	11.1667887668	57	
CNAG_00383T0	5	6.19568579569	12.4911680912	47	
CNAG_00383T0	6	7.20048840049	11.4458825125	47	
CNAG_00383T0	7	6.48226834894	12.603988604	51	
CNAG_00383T0	8	6.92687559354	11.8597747931	55	
CNAG_00383T0	9	5.40675620676	12.4185049518	56	
CNAG_00383T0	10	4.59758513092	12.4809659476	55	
CNAG_00383T0	11	7.26224392891	10.9031067698	51	
CNAG_00383T0	12	6.59248405915	12.7559896893	54	
CNAG_00383T0	13	7.3221001221	13.0781169448	47	
CNAG_00383T0	14	6.40553520554	10.4994166327	53	
CNAG_00383T0	15	6.63568036901	12.5008275675	55	
CNAG_00383T0	16	5.61611721612	13.5796499796	51	
CNAG_00383T0	17	5.42363315697	12.7148012481	51	
CNAG_00383T0	18	5.3514041514	10.1201465201	54	
CNAG_00383T0	19	5.34250440917	10.8870438204	56	
CNAG_00383T0	20	6.51032424366	8.53648080315	57	
CNAG_00383T0	21	5.92967032967	12.7928910596	48	
CNAG_00383T0	22	5.69892823226	11.5155609822	50	
CNAG_00383T0	23	6.69564509565	11.4166870167	51	
CNAG_00387T0	0	7.71591371591	12.7298873966	64	
CNAG_00387T0	1	6.18195631529	13.7372405372	39	
CNAG_00387T0	2	6.25744132411	12.2902726903	38	
CNAG_00387T0	3	7.00800434134	13.5419888753	55	
CNAG_00386T0	0	6.42713336047	12.5270926604	61	
CNAG_00386T0	1	5.8475647809	11.1401980735	59	
CNAG_00386T0	2	5.90269976937	10.8555148555	51	
CNAG_00386T0	3	5.59658119658	11.9108940442	54	
CNAG_00385T0	0	5.90828924162	10.7021571022	45	
CNAG_00385T0	1	6.59248405915	12.6663410663	54	
CNAG_00385T0	2	4.93197666531	13.3772893773	59	
CNAG_00385T0	3	6.19568579569	13.4704110704	54	
CNAG_00385T0	4	6.36103649437	12.8067833401	60	
CNAG_00385T0	5	7.48267534934	12.6186406186	54	
CNAG_00384T0	0	5.78005698006	12.8985483652	47	
CNAG_00384T0	1	8.84395604396	13.3692036359	50	
CNAG_00384T0	2	6.06886446886	12.7704246371	47	
CNAG_00384T0	3	6.8660968661	13.0847374847	48	
CNAG_00384T0	4	7.23380816714	13.6122642789	61	
CNAG_00384T0	5	9.39877899878	10.702971103	55	
CNAG_00384T0	6	6.36103649437	13.4917378917	53	
CNAG_00384T0	7	6.89719169719	12.5118979786	52	
CNAG_00384T0	8	4.88975715642	12.5354497354	60	
CNAG_00384T0	9	5.17715371049	10.6577669244	60	
CNAG_00389T0	0	6.55536562203	9.66392619726	66	
CNAG_00389T0	1	5.8475647809	14.1146113146	40	
CNAG_00388T0	0	6.36554063221	13.3846153846	40	
CNAG_00388T0	1	5.49179215846	11.4536426536	40	
CNAG_00388T0	2	5.05033238367	13.3102699769	52	
CNAG_00388T0	3	5.38472391806	12.263681997	42	
CNAG_00388T0	4	5.49179215846	8.6638990639	40	
CNAG_03386T0	0	5.95050875051	12.8703296703	66	
CNAG_03386T0	1	5.61052774386	9.92386379053	203	
CNAG_03386T0	2	7.55441595442	12.9392484059	53	
CNAG_03386T0	3	7.05369692036	13.7501560168	58	
CNAG_03386T0	4	5.3514041514	11.5706959707	65	
CNAG_03386T0	5	6.48226834894	13.1531135531	58	
CNAG_03386T0	6	7.17964997965	10.2369285036	53	
CNAG_03387T0	0	5.36453669787	10.7943019943	57	
CNAG_03384T0	0	4.88975715642	12.2375254375	52	
CNAG_03385T0	0	5.42363315697	13.5911002578	62	
CNAG_03385T0	1	5.82618369285	9.37707231041	51	
CNAG_03385T0	2	5.78005698006	11.4545109212	57	
CNAG_03382T0	0	5.61611721612	11.0010582011	52	
CNAG_03382T0	1	5.51154524488	13.5062813729	52	
CNAG_03382T0	2	8.98575498575	12.7246235246	54	
CNAG_03382T0	3	6.62200515534	13.5994573328	53	
CNAG_03382T0	4	5.17715371049	11.1596255596	49	
CNAG_03382T0	5	5.67689594356	13.3463030796	49	
CNAG_03382T0	6	5.89076109076	13.7041378375	48	
CNAG_03382T0	7	5.80371727038	12.8656627323	54	
CNAG_03382T0	8	6.05117351784	13.7035409035	55	
CNAG_03382T0	9	5.67689594356	12.5008818342	64	
CNAG_03382T0	10	6.30128883462	12.8035816036	55	
CNAG_03382T0	11	6.75718355718	11.34662868	50	
CNAG_03382T0	12	6.30031203365	13.5196309863	46	
CNAG_03382T0	13	5.49179215846	11.3439696106	58	
CNAG_03382T0	14	5.05033238367	12.8181250848	59	
CNAG_03382T0	15	6.70378510379	13.0421923755	59	
CNAG_03382T0	16	5.38472391806	13.3461945462	58	
CNAG_03382T0	17	6.01226427893	13.6485687152	48	
CNAG_03383T0	0	6.63568036901	13.2076516077	64	
CNAG_03383T0	1	5.44566544567	12.6627594628	55	
CNAG_03383T0	2	6.75718355718	12.4306606973	53	
CNAG_03383T0	3	5.98941798942	10.8912223579	61	
CNAG_03383T0	4	7.36431963099	10.1673585674	62	
CNAG_03383T0	5	7.4919006919	10.2442002442	52	
CNAG_03383T0	6	5.95050875051	11.1612535613	54	
CNAG_03380T0	0	5.75802469136	13.1803011803	64	
CNAG_03380T0	1	5.46932573599	10.2427350427	53	
CNAG_03380T0	2	5.46932573599	13.7076109076	57	
CNAG_03381T0	0	6.60138380138	10.4814543481	59	
CNAG_03381T0	1	7.67678741012	13.0665581332	66	
CNAG_03381T0	2	7.28020621354	12.2515262515	61	
CNAG_03381T0	3	6.44216524217	10.6784968118	53	
CNAG_03381T0	4	5.59658119658	11.1455162122	54	
CNAG_03381T0	5	8.96963776964	11.0780626781	55	
CNAG_03381T0	6	5.38472391806	10.9785375119	53	
CNAG_03381T0	7	6.59248405915	13.1928910596	52	
CNAG_03388T0	0	6.40444987112	13.2157373491	69	
CNAG_03388T0	1	5.49179215846	9.42444715778	109	
CNAG_03388T0	2	7.42471849139	13.5797042464	80	
CNAG_03388T0	3	6.40553520554	11.5081807082	55	
CNAG_03388T0	4	6.57207977208	10.6638990639	51	
CNAG_03388T0	5	5.22414869082	11.3837471171	51	
CNAG_03388T0	6	5.61611721612	13.3267127934	48	
CNAG_03389T0	0	5.22414869082	12.1676841677	101	
CNAG_03389T0	1	5.59658119658	10.2427893095	81	
CNAG_03389T0	2	5.42363315697	13.1855107855	63	
CNAG_03389T0	3	6.44216524217	13.548283815	66	
CNAG_03389T0	4	5.22414869082	13.404965405	55	
CNAG_03389T0	5	5.3514041514	10.7729209063	52	
CNAG_03389T0	6	4.93197666531	13.9476326143	64	
CNAG_03389T0	7	6.25744132411	12.9996472663	48	
CNAG_07715T0	0	5.40675620676	13.8161986162	146	
CNAG_07715T0	1	5.55636955637	11.2450413784	76	
CNAG_07715T0	2	5.30527743861	13.2080857414	78	
CNAG_07717T0	0	5.89076109076	12.3634784968	58	
CNAG_07717T0	1	5.75802469136	12.3106769773	53	
CNAG_07717T0	2	5.67787274454	10.2851716185	46	
CNAG_07717T0	3	5.59658119658	8.40982227649	47	
CNAG_07717T0	4	5.46932573599	13.0144620811	54	
CNAG_07717T0	5	5.34250440917	13.0470763804	59	
CNAG_07717T0	6	6.84764618098	12.8995794329	52	
CNAG_07716T0	0	6.88975715642	11.1867589201	62	
CNAG_07716T0	1	8.51499118166	11.7307827974	87	
CNAG_07711T0	0	6.07114367114	12.7020485687	78	
CNAG_07711T0	1	6.07114367114	12.7020485687	52	
CNAG_07710T0	0	6.63568036901	12.6367657034	62	
CNAG_07710T0	1	8.15645095645	11.5584316918	47	
CNAG_07710T0	2	6.55525708859	10.3562610229	60	
CNAG_07713T0	0	6.86436033103	13.8596662597	375	
CNAG_07713T0	1	6.96535069868	11.6432505766	502	
CNAG_07712T0	0	6.54418667752	11.1812779813	54	
CNAG_07712T0	1	5.61611721612	13.251716185	57	
CNAG_07712T0	2	6.93268213268	9.50866910867	57	
CNAG_07712T0	3	6.42811016144	12.5973137973	63	
CNAG_07712T0	4	6.46419753086	13.7534120201	56	
CNAG_07719T0	0	5.93097273097	9.3257359924	48	
CNAG_07719T0	1	6.30031203365	11.6847646181	47	
CNAG_07719T0	2	6.26406186406	13.2734771401	53	
CNAG_07719T0	3	8.93772893773	13.8876136209	54	
CNAG_07719T0	4	5.98941798942	13.6053724054	55	
CNAG_07719T0	5	6.83104056437	10.8199701533	52	
CNAG_07719T0	6	5.8475647809	13.0780626781	59	
CNAG_07719T0	7	5.55636955637	12.8412969746	56	
CNAG_07718T0	0	4.93197666531	12.7023199023	50	
CNAG_07718T0	1	5.97004477004	12.6561389228	49	
CNAG_07718T0	2	4.93197666531	12.7020485687	50	
CNAG_07718T0	3	10.1668159001	10.9476597477	128	
CNAG_07718T0	4	5.44566544567	13.5769909103	56	
CNAG_07718T0	5	6.31018857686	8.40499253833	54	
CNAG_07718T0	6	5.89564509565	11.4411613078	215	
CNAG_07718T0	7	6.07114367114	13.8234703568	51	
CNAG_07718T0	8	7.43291276625	10.1134174468	57	
CNAG_07718T0	9	7.10318816985	9.0374711708	50	
CNAG_07718T0	10	7.30582010582	10.1688237688	56	
CNAG_07718T0	11	5.3514041514	9.53482566816	50	
CNAG_07718T0	12	5.90828924162	10.7366164699	54	
CNAG_07718T0	13	5.95050875051	12.8918192918	50	
CNAG_07718T0	14	5.69892823226	11.4468050468	70	
CNAG_02389T0	0	6.32234432234	10.6338353005	49	
CNAG_02389T0	1	6.30128883462	13.5539275539	55	
CNAG_02389T0	2	5.34250440917	12.8393433727	65	
CNAG_02389T0	3	6.4741283408	12.161009361	49	
CNAG_02389T0	4	7.6323972324	12.8390177724	48	
CNAG_02389T0	5	5.75802469136	12.6099036766	50	
CNAG_02389T0	6	6.06886446886	12.6317188984	52	
CNAG_02388T0	0	5.40675620676	13.2162257496	68	
CNAG_02388T0	1	6.48829195496	10.7158865826	97	
CNAG_02385T0	0	5.88484601818	11.3179758513	59	
CNAG_02385T0	1	5.82618369285	11.4536426536	53	
CNAG_02385T0	2	5.07236467236	10.6669380003	52	
CNAG_02385T0	3	6.51032424366	9.55848595849	50	
CNAG_02385T0	4	5.67787274454	12.5781033781	57	
CNAG_02385T0	5	5.80371727038	12.6036630037	57	
CNAG_02385T0	6	6.65673585674	13.5839913173	49	
CNAG_02385T0	7	5.90828924162	10.7021571022	59	
CNAG_02385T0	8	5.92967032967	13.7510785511	52	
CNAG_02385T0	9	5.67787274454	11.2382037715	57	
CNAG_02385T0	10	4.59758513092	13.202333469	51	
CNAG_02384T0	0	6.48226834894	12.9421788088	55	
CNAG_02387T0	0	7.05369692036	13.4558675892	52	
CNAG_02387T0	1	6.44482431149	13.5481752815	53	
CNAG_02387T0	2	6.7849681183	8.94727988061	63	
CNAG_02387T0	3	6.49768009768	10.5367521368	52	
CNAG_02387T0	4	6.45155338489	13.7108669109	57	
CNAG_02387T0	5	4.59758513092	13.3477140144	48	
CNAG_02387T0	6	7.05369692036	13.4558675892	55	
CNAG_02386T0	0	6.74177180844	9.62067562068	49	
CNAG_02381T0	0	6.63568036901	11.694695428	61	
CNAG_02381T0	1	6.54961334961	12.9716456383	52	
CNAG_02381T0	2	5.05033238367	12.8181250848	48	
CNAG_02383T0	0	6.88443901777	9.35352055352	55	
CNAG_02383T0	1	6.02290055623	11.3336589337	49	
CNAG_02383T0	2	6.03554470221	10.8922534256	53	
CNAG_02382T0	0	4.93197666531	12.7362908696	50	
CNAG_02382T0	1	5.05033238367	13.7635056302	51	
CNAG_02382T0	2	6.09089675756	12.127363994	54	
CNAG_03147T0	0	5.69892823226	13.2160629494	50	
CNAG_03147T0	1	6.18195631529	11.7944919278	58	
CNAG_03147T0	2	6.9651336318	10.6212454212	61	
CNAG_03147T0	3	6.40553520554	13.772676706	55	
CNAG_05438T0	0	5.93097273097	9.74266720933	65	
CNAG_05438T0	1	7.27510514177	11.2099308099	107	
CNAG_05439T0	0	7.22078415412	11.0805589472	56	
CNAG_05439T0	1	6.46474019807	12.2436033103	60	
CNAG_05439T0	2	6.03554470221	10.244634378	86	
CNAG_05439T0	3	5.01701261701	11.628001628	65	
CNAG_05439T0	4	6.80043413377	12.6033916701	57	
CNAG_05439T0	5	5.59658119658	10.6517975851	61	
CNAG_05436T0	0	6.36103649437	12.673015873	49	
CNAG_05437T0	0	5.98382851716	13.38336725	129	
CNAG_05437T0	1	5.01701261701	11.4465337132	161	
CNAG_05434T0	0	5.30527743861	12.4511192511	136	
CNAG_05434T0	1	6.18293311627	12.6627594628	80	
CNAG_05435T0	0	5.90828924162	13.3332247999	59	
CNAG_05435T0	1	7.50351377018	8.70280830281	55	
CNAG_05435T0	2	6.38306878307	12.3708587709	54	
CNAG_05432T0	0	9.27792701126	10.9588386922	54	
CNAG_05432T0	1	6.71930538597	12.0465065798	53	
CNAG_05432T0	2	7.92413512414	9.7381630715	55	
CNAG_05430T0	0	5.40675620676	13.5155067155	90	
CNAG_05430T0	1	5.34250440917	12.7154524488	54	
CNAG_05430T0	2	6.96318002985	13.5621218288	73	
CNAG_05431T0	0	4.59758513092	12.4111246778	52	
CNAG_05431T0	1	4.59758513092	11.0700854701	50	
CNAG_03658T0	0	7.18095238095	11.0818613485	54	
CNAG_03659T0	0	4.59758513092	11.7303486637	50	
CNAG_03659T0	1	7.16559489893	10.5361009361	49	
CNAG_03659T0	2	5.40675620676	12.1683353683	46	
CNAG_03659T0	3	7.76030389364	8.91092117759	51	
CNAG_03659T0	4	5.89076109076	12.9031067698	48	
CNAG_03659T0	5	6.83635870303	11.3052774386	48	
CNAG_03659T0	6	4.59758513092	12.4045041378	51	
CNAG_03659T0	7	4.97088590422	12.8959978293	51	
CNAG_03659T0	8	5.36453669787	12.5359924027	52	
CNAG_03659T0	9	5.40675620676	10.7795957129	61	
CNAG_06448T0	0	5.3514041514	11.0229276896	75	
CNAG_06448T0	1	5.67689594356	12.5629086962	52	
CNAG_06448T0	2	6.43169176503	8.70259123592	59	
CNAG_06448T0	3	5.30527743861	12.6048568715	57	
CNAG_06449T0	0	5.78005698006	12.3635327635	311	
CNAG_06449T0	1	5.98382851716	13.7938407272	71	
CNAG_06449T0	2	7.13482566816	11.1590286257	66	
CNAG_06449T0	3	6.2208655542	11.0073531407	61	
CNAG_06449T0	4	5.80415140415	11.044037444	58	
CNAG_06449T0	5	5.46932573599	12.4142721476	51	
CNAG_06449T0	6	6.1397368064	10.5351784018	48	
CNAG_06449T0	7	7.13482566816	12.2896757563	66	
CNAG_06449T0	8	7.63554470221	13.3261158594	60	
CNAG_06449T0	9	7.5733007733	12.2513091846	60	
CNAG_03650T0	0	5.46975986976	10.5079365079	61	
CNAG_03651T0	0	5.90828924162	12.6532085199	134	
CNAG_03651T0	1	6.59248405915	13.5490978158	54	
CNAG_03651T0	2	6.48226834894	13.4999864333	63	
CNAG_03651T0	3	6.13593813594	11.5326007326	52	
CNAG_03651T0	4	5.78005698006	13.0146248813	64	
CNAG_03651T0	5	6.05117351784	13.0841405508	59	
CNAG_03651T0	6	5.42363315697	12.8681590015	52	
CNAG_03652T0	0	6.40444987112	13.4545109212	58	
CNAG_03652T0	1	5.89076109076	13.1401980735	44	
CNAG_03652T0	2	6.50923890924	13.3193867861	58	
CNAG_03652T0	3	7.41739248406	13.0847917515	54	
CNAG_03652T0	4	6.09089675756	10.7094288428	52	
CNAG_06441T0	0	8.86425179759	13.3267670601	43	
CNAG_06441T0	1	6.26699226699	11.452991453	53	
CNAG_06441T0	2	5.78005698006	10.4584995252	51	
CNAG_06441T0	3	5.82618369285	11.2164970832	52	
CNAG_06441T0	4	5.8475647809	12.7181115181	49	
CNAG_06441T0	5	4.97088590422	12.4804775471	52	
CNAG_06441T0	6	6.62905982906	10.805046805	58	
CNAG_06441T0	7	4.59758513092	10.8607244607	68	
CNAG_06441T0	8	5.40675620676	13.4055623389	64	
CNAG_06441T0	9	5.36453669787	11.4108804775	41	
CNAG_06441T0	10	7.14074074074	11.6208384208	57	
CNAG_06441T0	11	7.54242300909	13.4707366707	74	
CNAG_06441T0	12	5.05033238367	13.8811558812	43	
CNAG_06441T0	13	6.15265228599	10.3825803826	60	
CNAG_06441T0	14	5.75802469136	11.9378646045	50	
CNAG_03654T0	0	6.09089675756	12.7094288428	59	
CNAG_03654T0	1	6.884004884	10.8590421924	54	
CNAG_03654T0	2	5.46932573599	11.0881562882	50	
CNAG_03654T0	3	6.52595305929	10.7856735857	55	
CNAG_03654T0	4	6.4827024827	11.5545787546	48	
CNAG_03654T0	5	5.42363315697	10.9156423823	42	
CNAG_03654T0	6	6.83831230498	13.0349206349	49	
CNAG_03654T0	7	5.90269976937	11.3478225478	50	
CNAG_03654T0	8	7.90546737213	11.0369827703	50	
CNAG_03654T0	9	6.59248405915	10.7984805318	50	
CNAG_03654T0	10	5.42363315697	13.3523809524	51	
CNAG_03654T0	11	5.17715371049	12.6220051553	56	
CNAG_03654T0	12	5.90828924162	11.2087912088	52	
CNAG_03654T0	13	6.71680911681	10.6243928911	54	
CNAG_03654T0	14	8.25847239181	13.3261158594	49	
CNAG_03654T0	15	6.8544295211	13.1973951974	60	
CNAG_06447T0	0	5.22414869082	11.6195902863	106	
CNAG_06447T0	1	6.7629358296	9.68525301859	59	
CNAG_06447T0	2	5.22414869082	12.3635870303	60	
CNAG_06447T0	3	6.3699362366	9.60689187356	55	
CNAG_06447T0	4	6.34350834351	11.7159137159	63	
CNAG_03656T0	0	6.00911680912	13.0210283544	73	
CNAG_03657T0	0	6.42811016144	13.6733686067	55	
