	Transcrip	150904CM018-B	150904CM018-W	150904CM763-B	150904CM763-W	150904CM764-B	Length	150904CM018-B_norm	150904CM018-B_norm_untagged	150904CM763-B_norm	150904CM763-B_norm_untagged
216	CNAG_00240T0	22	1097.0	1213.0	55.0	172.0	3484	0.000911577028259	4.14353194663e-05	0.0181818181818	0.000826446280992
217	CNAG_00241T0	3	410.0	531.0	21.0	66.0	3059	0.00243902439024	0.000813008130081	0.047619047619	0.015873015873
218	CNAG_00242T0	1	7.0	82.0	1.0	7.0	2005	0.142857142857	0.142857142857	1.0	1.0
219	CNAG_00243T0	3	375.0	158.0	27.0	27.0	1117	0.00266666666667	0.000888888888889	0.037037037037	0.0123456790123
220	CNAG_00246T0	20	1324.0	416.0	73.0	86.0	2307	0.000755287009063	3.77643504532e-05	0.013698630137	0.000684931506849
221	CNAG_00247T0	72	4829.0	2050.0	92.0	467.0	3734	0.000207082211638	2.87614182831e-06	0.0108695652174	0.000150966183575
222	CNAG_00248T0	5	358.0	490.0	16.0	82.0	4387	0.00279329608939	0.000558659217877	0.0625	0.0125
223	CNAG_00249T0	21	1178.0	1142.0	55.0	414.0	2506	0.000848896434635	4.04236397445e-05	0.0181818181818	0.000865800865801
224	CNAG_00250T0	14	965.0	1298.0	97.0	245.0	2228	0.00103626943005	7.40192450037e-05	0.0103092783505	0.000736377025037
226	CNAG_00252T0	1	247.0	261.0	17.0	41.0	1457	0.00404858299595	0.00404858299595	0.0588235294118	0.0588235294118
227	CNAG_00252T1	1	247.0	261.0	17.0	41.0	1457	0.00404858299595	0.00404858299595	0.0588235294118	0.0588235294118
228	CNAG_00253T0	28	868.0	2539.0	60.0	441.0	3144	0.00115207373272	4.11454904542e-05	0.0166666666667	0.000595238095238
229	CNAG_00254T0	21	1860.0	2297.0	111.0	419.0	1791	0.000537634408602	2.56016385049e-05	0.00900900900901	0.000429000429
230	CNAG_00255T0	14	2353.0	1472.0	124.0	276.0	740	0.000424989375266	3.03563839475e-05	0.00806451612903	0.000576036866359
231	CNAG_00256T0	57	4335.0	2025.0	367.0	516.0	1367	0.000230680507497	4.04702644732e-06	0.00272479564033	4.78034322864e-05
232	CNAG_00257T0	52	1214.0	2372.0	94.0	480.0	6518	0.000823723228995	1.58408313268e-05	0.0106382978723	0.000204582651391
233	CNAG_00257T1	51	1123.0	2347.0	89.0	468.0	6518	0.000890471950134	1.74602343163e-05	0.0112359550562	0.000220312844239
234	CNAG_00258T0	9	447.0	1502.0	42.0	235.0	4218	0.00223713646532	0.000248570718369	0.0238095238095	0.0026455026455
235	CNAG_00259T0	4	358.0	202.0	48.0	35.0	1347	0.00279329608939	0.000698324022346	0.0208333333333	0.00520833333333
236	CNAG_00260T0	30	847.0	3275.0	95.0	374.0	2176	0.00118063754427	3.93545848091e-05	0.0105263157895	0.000350877192982
237	CNAG_00261T0	137	14824.0	5177.0	821.0	1451.0	2198	6.74581759309e-05	4.92395444751e-07	0.00121802679659	8.89070654445e-06
238	CNAG_00262T0	2	24.0	72.0	5.0	18.0	1230	0.0416666666667	0.0208333333333	0.2	0.1
239	CNAG_00262T1	1	21.0	57.0	5.0	12.0	1230	0.047619047619	0.047619047619	0.2	0.2
240	CNAG_00263T0	5	368.0	836.0	17.0	166.0	1826	0.00271739130435	0.00054347826087	0.0588235294118	0.0117647058824
241	CNAG_00264T0	53	4587.0	4673.0	201.0	1246.0	2176	0.000218007412252	4.11334740098e-06	0.00497512437811	9.38702712851e-05
242	CNAG_00264T1	53	4587.0	4673.0	201.0	1246.0	2176	0.000218007412252	4.11334740098e-06	0.00497512437811	9.38702712851e-05
243	CNAG_00265T0	10	690.0	584.0	108.0	78.0	1364	0.00144927536232	0.000144927536232	0.00925925925926	0.000925925925926
244	CNAG_00266T0	16	1228.0	846.0	90.0	125.0	1854	0.000814332247557	5.08957654723e-05	0.0111111111111	0.000694444444444
245	CNAG_00267T0	8	469.0	669.0	25.0	117.0	2175	0.00213219616205	0.000266524520256	0.04	0.005
246	CNAG_00268T0	76	4165.0	3589.0	340.0	570.0	2707	0.000240096038415	3.1591584002e-06	0.00294117647059	3.86996904025e-05
247	CNAG_00269T0	3	142.0	247.0	1.0	74.0	2168	0.00704225352113	0.00234741784038	1.0	0.333333333333
248	CNAG_00270T0	21	3351.0	1251.0	384.0	228.0	910	0.000298418382572	1.42103991701e-05	0.00260416666667	0.000124007936508
249	CNAG_00271T0	4	233.0	351.0	40.0	58.0	1579	0.00429184549356	0.00107296137339	0.025	0.00625
250	CNAG_00272T0	30	817.0	2408.0	64.0	339.0	6541	0.00122399020808	4.07996736026e-05	0.015625	0.000520833333333
252	CNAG_00274T0	12	407.0	1399.0	36.0	252.0	3222	0.002457002457	0.00020475020475	0.0277777777778	0.00231481481481
253	CNAG_00275T0	35	1934.0	3368.0	144.0	860.0	2504	0.000517063081696	1.47732309056e-05	0.00694444444444	0.000198412698413
254	CNAG_00276T0	7	206.0	588.0	20.0	95.0	1842	0.00485436893204	0.000693481276006	0.05	0.00714285714286
255	CNAG_00277T0	4	221.0	386.0	18.0	37.0	1234	0.00452488687783	0.00113122171946	0.0555555555556	0.0138888888889
256	CNAG_00278T0	3	453.0	535.0	46.0	75.0	1546	0.00220750551876	0.000735835172921	0.0217391304348	0.00724637681159
257	CNAG_00279T0	44	4357.0	1663.0	285.0	387.0	1308	0.000229515721827	5.21626640516e-06	0.00350877192982	7.97448165869e-05
258	CNAG_00280T0	29	2089.0	1094.0	179.0	197.0	1319	0.000478697941599	1.65068255724e-05	0.00558659217877	0.000192641109613
259	CNAG_00283T0	4	686.0	222.0	38.0	46.0	1901	0.00145772594752	0.00036443148688	0.0263157894737	0.00657894736842
260	CNAG_00284T0	7	235.0	742.0	22.0	92.0	2591	0.00425531914894	0.000607902735562	0.0454545454545	0.00649350649351
261	CNAG_00284T1	7	148.0	685.0	16.0	84.0	2591	0.00675675675676	0.000965250965251	0.0625	0.00892857142857
262	CNAG_00285T0	38	1031.0	2421.0	36.0	576.0	5385	0.000969932104753	2.55245290724e-05	0.0277777777778	0.000730994152047
263	CNAG_00286T0	24	1203.0	1771.0	122.0	314.0	2356	0.000831255195345	3.46356331394e-05	0.00819672131148	0.000341530054645
264	CNAG_00287T0	63	2980.0	4727.0	368.0	1112.0	1738	0.000335570469799	5.32651539363e-06	0.00271739130435	4.31331953071e-05
265	CNAG_00288T0	4	705.0	669.0	71.0	88.0	1169	0.00141843971631	0.000354609929078	0.0140845070423	0.00352112676056
266	CNAG_00289T0	7	936.0	766.0	53.0	149.0	1276	0.00106837606838	0.000152625152625	0.0188679245283	0.00269541778976
267	CNAG_00290T0	18	1557.0	538.0	63.0	128.0	2011	0.000642260757868	3.56811532149e-05	0.015873015873	0.000881834215168
268	CNAG_00291T0	16	254.0	1697.0	19.0	315.0	2018	0.00393700787402	0.000246062992126	0.0526315789474	0.00328947368421
269	CNAG_00292T0	36	864.0	3045.0	120.0	1007.0	2168	0.00115740740741	3.21502057613e-05	0.00833333333333	0.000231481481481
270	CNAG_00293T0	17	1150.0	1210.0	103.0	144.0	1924	0.000869565217391	5.11508951407e-05	0.00970873786408	0.000571102227299
271	CNAG_00294T0	22	1684.0	2136.0	126.0	373.0	3704	0.000593824228029	2.69920103649e-05	0.00793650793651	0.00036075036075
272	CNAG_00295T0	2	79.0	139.0	2.0	27.0	1032	0.0126582278481	0.00632911392405	0.5	0.25
273	CNAG_00299T0	21	472.0	2250.0	39.0	376.0	4708	0.0021186440678	0.000100887812752	0.025641025641	0.001221001221
274	CNAG_00300T0	36	1012.0	5425.0	97.0	970.0	4747	0.00098814229249	2.74483970136e-05	0.0103092783505	0.00028636884307
275	CNAG_00301T0	67	4264.0	4284.0	155.0	1491.0	1552	0.000234521575985	3.50032202963e-06	0.00645161290323	9.62927298989e-05
277	CNAG_00303T0	1	10.0	161.0	2.0	27.0	2926	0.1	0.1	0.5	0.5
278	CNAG_00303T1	1	10.0	161.0	2.0	27.0	2926	0.1	0.1	0.5	0.5
280	CNAG_00305T0	79	2295.0	8418.0	338.0	2387.0	1779	0.000435729847495	5.5155676898e-06	0.00295857988166	3.74503782488e-05
281	CNAG_00305T1	80	2439.0	8596.0	357.0	2460.0	1779	0.000410004100041	5.12505125051e-06	0.00280112044818	3.50140056022e-05
282	CNAG_00306T0	84	778.0	8463.0	80.0	3355.0	1434	0.0012853470437	1.53017505203e-05	0.0125	0.00014880952381
283	CNAG_00307T0	18	820.0	1447.0	88.0	288.0	634	0.00121951219512	6.77506775068e-05	0.0113636363636	0.000631313131313
284	CNAG_00308T0	19	1056.0	733.0	62.0	155.0	2115	0.00094696969697	4.98405103668e-05	0.0161290322581	0.000848896434635
285	CNAG_00309T0	25	464.0	2582.0	39.0	495.0	4013	0.00215517241379	8.62068965517e-05	0.025641025641	0.00102564102564
286	CNAG_00310T0	8	427.0	426.0	37.0	45.0	1906	0.00234192037471	0.000292740046838	0.027027027027	0.00337837837838
287	CNAG_00311T0	25	1885.0	993.0	182.0	129.0	2470	0.00053050397878	2.12201591512e-05	0.00549450549451	0.00021978021978
288	CNAG_00312T0	4	325.0	233.0	32.0	46.0	1517	0.00307692307692	0.000769230769231	0.03125	0.0078125
289	CNAG_00313T0	14	452.0	1657.0	37.0	317.0	3437	0.00221238938053	0.000158027812895	0.027027027027	0.0019305019305
290	CNAG_00314T0	20	609.0	2821.0	57.0	644.0	2537	0.00164203612479	8.21018062397e-05	0.0175438596491	0.000877192982456
291	CNAG_00315T0	175	12619.0	12663.0	431.0	6445.0	1192	7.92455820588e-05	4.52831897479e-07	0.00232018561485	1.32582035134e-05
292	CNAG_00316T0	13	2198.0	1155.0	138.0	213.0	1376	0.000454959053685	3.49968502835e-05	0.00724637681159	0.000557413600892
293	CNAG_00317T0	12	649.0	580.0	51.0	91.0	2501	0.00154083204931	0.000128402670776	0.0196078431373	0.0016339869281
294	CNAG_00318T0	30	2419.0	1194.0	139.0	203.0	932	0.000413393964448	1.37797988149e-05	0.00719424460432	0.000239808153477
295	CNAG_00319T0	26	1597.0	1228.0	126.0	220.0	1305	0.000626174076393	2.40836183228e-05	0.00793650793651	0.00030525030525
296	CNAG_00319T1	26	1597.0	1228.0	126.0	220.0	1305	0.000626174076393	2.40836183228e-05	0.00793650793651	0.00030525030525
297	CNAG_00320T0	8	249.0	623.0	24.0	87.0	2735	0.00401606425703	0.000502008032129	0.0416666666667	0.00520833333333
298	CNAG_00321T0	1	57.0	166.0	3.0	39.0	4890	0.0175438596491	0.0175438596491	0.333333333333	0.333333333333
299	CNAG_00322T0	17	726.0	584.0	48.0	143.0	1534	0.00137741046832	8.10241451953e-05	0.0208333333333	0.00122549019608
300	CNAG_00323T0	4	135.0	165.0	3.0	26.0	852	0.00740740740741	0.00185185185185	0.333333333333	0.0833333333333
301	CNAG_00326T0	34	1964.0	3186.0	133.0	408.0	2347	0.00050916496945	1.49754402779e-05	0.00751879699248	0.000221141088014
302	CNAG_00327T0	1	124.0	73.0	16.0	8.0	959	0.00806451612903	0.00806451612903	0.0625	0.0625
303	CNAG_00328T0	51	1673.0	2419.0	76.0	495.0	4772	0.000597728631201	1.17201692392e-05	0.0131578947368	0.000257997936017
304	CNAG_00329T0	30	3248.0	947.0	196.0	180.0	1471	0.000307881773399	1.026272578e-05	0.00510204081633	0.000170068027211
305	CNAG_00330T0	5	168.0	710.0	19.0	88.0	4600	0.00595238095238	0.00119047619048	0.0526315789474	0.0105263157895
306	CNAG_00331T0	1	60.0	215.0	3.0	45.0	2278	0.0166666666667	0.0166666666667	0.333333333333	0.333333333333
307	CNAG_00332T0	5	229.0	391.0	13.0	59.0	4673	0.00436681222707	0.000873362445415	0.0769230769231	0.0153846153846
308	CNAG_00333T0	4	455.0	599.0	34.0	107.0	1688	0.0021978021978	0.000549450549451	0.0294117647059	0.00735294117647
309	CNAG_00334T0	281	14506.0	8920.0	2238.0	1631.0	2882	6.89369915897e-05	2.45327372205e-07	0.000446827524576	1.59013353941e-06
310	CNAG_00335T0	22	904.0	919.0	53.0	159.0	1904	0.00110619469027	5.02815768302e-05	0.0188679245283	0.000857632933105
311	CNAG_00336T0	9	378.0	1012.0	30.0	186.0	2302	0.0026455026455	0.000293944738389	0.0333333333333	0.0037037037037
312	CNAG_00337T0	139	5507.0	8469.0	184.0	3695.0	4139	0.000181587071001	1.30638180576e-06	0.0054347826087	3.90991554582e-05
313	CNAG_00342T0	26	993.0	926.0	64.0	233.0	3101	0.00100704934542	3.87326671315e-05	0.015625	0.000600961538462
314	CNAG_00343T0	21	548.0	1832.0	58.0	287.0	1765	0.00182481751825	8.68960722975e-05	0.0172413793103	0.000821018062397
315	CNAG_00344T0	15	318.0	1141.0	35.0	177.0	3559	0.00314465408805	0.00020964360587	0.0285714285714	0.00190476190476
316	CNAG_00345T0	41	3372.0	1511.0	278.0	321.0	1584	0.000296559905101	7.23316841709e-06	0.00359712230216	8.77346902965e-05
317	CNAG_00346T0	10	587.0	676.0	33.0	104.0	920	0.00170357751278	0.000170357751278	0.030303030303	0.0030303030303
318	CNAG_00347T0	33	859.0	2283.0	55.0	466.0	7280	0.0011641443539	3.52771016333e-05	0.0181818181818	0.000550964187328
319	CNAG_00348T0	6	631.0	1004.0	36.0	231.0	1893	0.00158478605388	0.00026413100898	0.0277777777778	0.00462962962963
320	CNAG_00349T0	5	261.0	319.0	20.0	106.0	1645	0.00383141762452	0.000766283524904	0.05	0.01
321	CNAG_00351T0	2	237.0	75.0	31.0	11.0	939	0.0042194092827	0.00210970464135	0.0322580645161	0.0161290322581
322	CNAG_00352T0	14	585.0	854.0	55.0	188.0	1488	0.0017094017094	0.0001221001221	0.0181818181818	0.0012987012987
323	CNAG_00353T0	2	198.0	504.0	21.0	68.0	1456	0.00505050505051	0.00252525252525	0.047619047619	0.0238095238095
324	CNAG_00354T0	50	2405.0	2274.0	143.0	391.0	2752	0.0004158004158	8.31600831601e-06	0.00699300699301	0.00013986013986
325	CNAG_00355T0	17	1581.0	934.0	132.0	154.0	1529	0.000632511068944	3.72065334673e-05	0.00757575757576	0.000445632798574
326	CNAG_00356T0	54	1853.0	3609.0	127.0	922.0	2041	0.000539665407447	9.99380384162e-06	0.00787401574803	0.000145815106445
327	CNAG_00357T0	8	467.0	1550.0	43.0	419.0	2095	0.00214132762313	0.000267665952891	0.0232558139535	0.00290697674419
328	CNAG_00357T1	8	467.0	1550.0	43.0	419.0	2095	0.00214132762313	0.000267665952891	0.0232558139535	0.00290697674419
329	CNAG_00358T0	6	351.0	609.0	34.0	80.0	3094	0.002849002849	0.000474833808167	0.0294117647059	0.00490196078431
330	CNAG_00358T1	6	351.0	609.0	34.0	80.0	3094	0.002849002849	0.000474833808167	0.0294117647059	0.00490196078431
331	CNAG_00359T0	5	260.0	796.0	27.0	65.0	1461	0.00384615384615	0.000769230769231	0.037037037037	0.00740740740741
332	CNAG_00360T0	36	2181.0	2738.0	131.0	663.0	2362	0.000458505272811	1.27362575781e-05	0.00763358778626	0.000212044105174
333	CNAG_00360T1	36	2181.0	2738.0	131.0	663.0	1868	0.000458505272811	1.27362575781e-05	0.00763358778626	0.000212044105174
334	CNAG_00361T0	38	2458.0	2493.0	164.0	576.0	1926	0.000406834825061	1.07061796069e-05	0.00609756097561	0.000160462130937
335	CNAG_00362T0	18	816.0	1756.0	73.0	248.0	2874	0.00122549019608	6.8082788671e-05	0.013698630137	0.00076103500761
336	CNAG_00363T0	114	3895.0	5613.0	221.0	1203.0	6349	0.000256739409499	2.25210008333e-06	0.00452488687783	3.96919901564e-05
337	CNAG_00364T0	9	440.0	1079.0	58.0	126.0	1722	0.00227272727273	0.000252525252525	0.0172413793103	0.00191570881226
338	CNAG_00365T0	35	1245.0	3174.0	101.0	457.0	2260	0.000803212851406	2.29489386116e-05	0.00990099009901	0.0002828854314
340	CNAG_00367T0	3	551.0	349.0	45.0	81.0	1047	0.00181488203267	0.000604960677556	0.0222222222222	0.00740740740741
341	CNAG_00368T0	29	1306.0	2785.0	90.0	555.0	3335	0.000765696784074	2.64033373818e-05	0.0111111111111	0.000383141762452
342	CNAG_00369T0	9	873.0	1189.0	70.0	210.0	1876	0.00114547537228	0.000127275041364	0.0142857142857	0.0015873015873
343	CNAG_00370T0	81	12528.0	2981.0	2017.0	430.0	1171	7.98212005109e-05	9.85446919887e-07	0.000495785820526	6.12081259908e-06
344	CNAG_00371T0	4	263.0	218.0	17.0	26.0	1347	0.00380228136882	0.000950570342205	0.0588235294118	0.0147058823529
345	CNAG_00372T0	16	1019.0	1441.0	84.0	210.0	5808	0.000981354268891	6.13346418057e-05	0.0119047619048	0.000744047619048
346	CNAG_00373T0	11	1080.0	688.0	75.0	110.0	2819	0.000925925925926	8.41750841751e-05	0.0133333333333	0.00121212121212
347	CNAG_00374T0	6	716.0	828.0	48.0	155.0	2206	0.00139664804469	0.000232774674115	0.0208333333333	0.00347222222222
348	CNAG_00375T0	29	790.0	2232.0	87.0	308.0	3216	0.00126582278481	4.36490615452e-05	0.0114942528736	0.000396353547364
349	CNAG_00376T0	25	358.0	4589.0	55.0	689.0	1646	0.00279329608939	0.000111731843575	0.0181818181818	0.000727272727273
350	CNAG_00377T0	26	462.0	2426.0	81.0	445.0	6771	0.0021645021645	8.32500832501e-05	0.0123456790123	0.000474833808167
351	CNAG_00377T1	26	462.0	2426.0	81.0	445.0	6771	0.0021645021645	8.32500832501e-05	0.0123456790123	0.000474833808167
352	CNAG_00378T0	2	20.0	58.0	1.0	5.0	2454	0.05	0.025	1.0	0.5
353	CNAG_00383T0	61	1427.0	4922.0	111.0	1001.0	5583	0.000700770847933	1.14880466874e-05	0.00900900900901	0.000147688672279
354	CNAG_00384T0	6	274.0	683.0	23.0	114.0	2088	0.0036496350365	0.000608272506083	0.0434782608696	0.00724637681159
355	CNAG_00385T0	23	2199.0	2082.0	197.0	352.0	1118	0.000454752160073	1.97718330466e-05	0.00507614213198	0.000220701831825
356	CNAG_00386T0	33	1546.0	2353.0	195.0	327.0	3903	0.000646830530401	1.96009251637e-05	0.00512820512821	0.0001554001554
357	CNAG_00387T0	15	349.0	1324.0	45.0	247.0	2559	0.00286532951289	0.000191021967526	0.0222222222222	0.00148148148148
358	CNAG_00388T0	32	1151.0	3000.0	113.0	448.0	2934	0.000868809730669	2.71503040834e-05	0.00884955752212	0.000276548672566
359	CNAG_00389T0	8	1565.0	1030.0	116.0	168.0	2200	0.000638977635783	7.98722044728e-05	0.00862068965517	0.0010775862069
360	CNAG_00390T0	19	598.0	1015.0	40.0	215.0	3337	0.00167224080268	8.8012673825e-05	0.025	0.00131578947368
361	CNAG_00391T0	6	593.0	504.0	58.0	64.0	1296	0.00168634064081	0.000281056773468	0.0172413793103	0.00287356321839
362	CNAG_00392T0	9	241.0	1110.0	21.0	144.0	1877	0.00414937759336	0.000461041954818	0.047619047619	0.00529100529101
363	CNAG_00392T1	8	205.0	1075.0	19.0	141.0	1877	0.00487804878049	0.000609756097561	0.0526315789474	0.00657894736842
364	CNAG_00393T0	119	4050.0	10413.0	174.0	2527.0	3421	0.000246913580247	2.07490403569e-06	0.00574712643678	4.8295180141e-05
365	CNAG_00394T0	2	243.0	152.0	30.0	21.0	855	0.00411522633745	0.00205761316872	0.0333333333333	0.0166666666667
366	CNAG_00395T0	13	483.0	1218.0	53.0	181.0	2732	0.00207039337474	0.000159261028826	0.0188679245283	0.00145137880987
367	CNAG_00396T0	32	993.0	3158.0	61.0	690.0	2985	0.00100704934542	3.14702920443e-05	0.016393442623	0.000512295081967
369	CNAG_00398T0	9	902.0	760.0	51.0	169.0	1536	0.00110864745011	0.000123183050012	0.0196078431373	0.00217864923747
370	CNAG_00399T0	27	1032.0	3779.0	122.0	503.0	2427	0.000968992248062	3.58886017801e-05	0.00819672131148	0.000303582270795
371	CNAG_00400T0	22	2914.0	1916.0	226.0	356.0	1839	0.000343170899108	1.55986772322e-05	0.00442477876106	0.000201126307321
372	CNAG_00400T1	18	2405.0	1806.0	189.0	330.0	1839	0.0004158004158	2.31000231e-05	0.00529100529101	0.000293944738389
373	CNAG_00401T0	6	635.0	583.0	83.0	71.0	2540	0.00157480314961	0.000262467191601	0.0120481927711	0.00200803212851
374	CNAG_00402T0	138	4407.0	4468.0	269.0	1049.0	5489	0.000226911731337	1.64428790824e-06	0.00371747211896	2.69382037606e-05
375	CNAG_00403T0	4	584.0	165.0	33.0	41.0	2292	0.00171232876712	0.000428082191781	0.030303030303	0.00757575757576
376	CNAG_00404T0	10	466.0	589.0	31.0	113.0	2598	0.00214592274678	0.000214592274678	0.0322580645161	0.00322580645161
377	CNAG_00405T0	25	1191.0	2169.0	65.0	345.0	3308	0.000839630562552	3.35852225021e-05	0.0153846153846	0.000615384615385
378	CNAG_00406T0	5	211.0	266.0	31.0	37.0	2965	0.00473933649289	0.000947867298578	0.0322580645161	0.00645161290323
379	CNAG_00407T0	851	43696.0	46662.0	769.0	20419.0	3406	2.2885389967e-05	2.68923501375e-08	0.00130039011704	1.52807299299e-06
380	CNAG_00408T0	21	553.0	1965.0	60.0	392.0	1720	0.00180831826401	8.61103935245e-05	0.0166666666667	0.000793650793651
381	CNAG_00409T0	31	2391.0	1025.0	128.0	209.0	1540	0.000418235048097	1.34914531644e-05	0.0078125	0.000252016129032
382	CNAG_00410T0	46	2007.0	3174.0	137.0	548.0	3173	0.000498256103637	1.08316544269e-05	0.00729927007299	0.000158679784195
383	CNAG_00411T0	28	922.0	1426.0	101.0	188.0	1884	0.00108459869848	3.87356678029e-05	0.00990099009901	0.00035360678925
385	CNAG_00413T0	73	6334.0	2226.0	221.0	520.0	2507	0.000157878118093	2.16271394648e-06	0.00452488687783	6.19847517511e-05
386	CNAG_00414T0	22	577.0	2339.0	42.0	490.0	1625	0.00173310225303	7.87773751379e-05	0.0238095238095	0.00108225108225
387	CNAG_00415T0	2	315.0	471.0	26.0	60.0	3840	0.0031746031746	0.0015873015873	0.0384615384615	0.0192307692308
388	CNAG_00416T0	9	270.0	785.0	20.0	130.0	2878	0.0037037037037	0.000411522633745	0.05	0.00555555555556
389	CNAG_00417T0	342	14603.0	5778.0	1494.0	1185.0	2130	6.84790796412e-05	2.00231227021e-07	0.000669344042838	1.95714632409e-06
390	CNAG_00418T0	46	2225.0	2117.0	238.0	328.0	2144	0.000449438202247	9.77039570103e-06	0.00420168067227	9.13408841798e-05
391	CNAG_00419T0	3	113.0	561.0	6.0	48.0	1768	0.00884955752212	0.00294985250737	0.166666666667	0.0555555555556
392	CNAG_00420T0	5	432.0	420.0	25.0	86.0	1032	0.00231481481481	0.000462962962963	0.04	0.008
393	CNAG_00421T0	14	1091.0	1594.0	64.0	356.0	1129	0.000916590284143	6.54707345816e-05	0.015625	0.00111607142857
394	CNAG_00422T0	22	1127.0	1760.0	48.0	391.0	4072	0.000887311446318	4.0332338469e-05	0.0208333333333	0.00094696969697
395	CNAG_00422T1	22	1127.0	1760.0	48.0	391.0	4072	0.000887311446318	4.0332338469e-05	0.0208333333333	0.00094696969697
396	CNAG_00423T0	3	115.0	169.0	15.0	27.0	1169	0.00869565217391	0.00289855072464	0.0666666666667	0.0222222222222
397	CNAG_00424T0	42	2331.0	2901.0	140.0	579.0	3266	0.000429000429	1.02142959286e-05	0.00714285714286	0.000170068027211
398	CNAG_00425T0	1	21.0	36.0	2.0	5.0	1279	0.047619047619	0.047619047619	0.5	0.5
399	CNAG_00426T0	37	3195.0	1172.0	144.0	223.0	2739	0.000312989045383	8.45916338874e-06	0.00694444444444	0.000187687687688
400	CNAG_00427T0	21	2228.0	1192.0	107.0	205.0	2366	0.000448833034111	2.13730016243e-05	0.00934579439252	0.000445037828215
401	CNAG_00428T0	7	557.0	257.0	42.0	52.0	2953	0.00179533213645	0.000256476019492	0.0238095238095	0.00340136054422
402	CNAG_00429T0	5	178.0	133.0	12.0	12.0	2335	0.00561797752809	0.00112359550562	0.0833333333333	0.0166666666667
403	CNAG_00430T0	1	65.0	10.0	5.0	2.0	905	0.0153846153846	0.0153846153846	0.2	0.2
404	CNAG_00433T0	3	121.0	152.0	7.0	23.0	3783	0.00826446280992	0.00275482093664	0.142857142857	0.047619047619
405	CNAG_00434T0	5	611.0	215.0	49.0	37.0	1737	0.00163666121113	0.000327332242226	0.0204081632653	0.00408163265306
406	CNAG_00435T0	3	142.0	146.0	8.0	27.0	1713	0.00704225352113	0.00234741784038	0.125	0.0416666666667
407	CNAG_00436T0	35	955.0	4496.0	78.0	776.0	3221	0.00104712041885	2.99177262528e-05	0.0128205128205	0.0003663003663
408	CNAG_00437T0	6	219.0	109.0	10.0	16.0	866	0.00456621004566	0.00076103500761	0.1	0.0166666666667
